customer_id,age,gender,employment_status,employment_length_years,annual_income,monthly_income,total_debt,credit_card_debt,mortgage_debt,auto_loan_debt,debt_to_income_ratio,credit_score,num_open_accounts,num_credit_cards,credit_utilization,late_payments_last_2y,serious_delinquencies,num_credit_inquiries_last_6m,oldest_account_age_years,avg_account_age_years,loan_amount_requested,loan_purpose,loan_term_months,interest_rate_offered,default,loan_to_income_ratio,debt_to_credit_limit
CUST_07834,51,F,Employed,1.5,"500,000.00","41,666.00","405,128.20","37,231.00","367,897.00",0.00,0.81,643,6,4,0.248,0,0,0,21.1,10.6,150000,Medical,60,0.117,1,0.3,0.248
CUST_07835,26,F,Employed,3.7,"500,000.00","41,666.00","34,075.00","34,075.00",0.00,0.00,0.068,850,7,2,,1,0,0,7.4,4,148434,Business,48,0.08,0,0.297,0.227
CUST_07836,70,F,Retired,0.6,"500,000.00","41,666.00","43,129.00","43,129.00",0.00,0.00,0.086,814,12,1,0.288,2,0,1,33.3,26.4,150000,Home Improvement,72,0.086,0,0.3,0.288
CUST_07837,34,M,Employed,19.5,"500,000.00","41,666.00","405,472.76","22,765.00","382,707.00",0.00,0.811,850,6,5,0.152,0,0,0,9.5,6.1,150000,Education,36,0.08,0,0.3,0.152
CUST_07838,54,M,Self-employed,3.9,"500,000.00","41,666.00","44,649.53","30,621.00",0.00,"14,028.00",0.089,850,8,4,0.204,0,0,2,24.3,12.6,150000,Debt Consolidation,60,0.08,0,0.3,0.204
CUST_07839,35,F,Employed,1.3,"500,000.00","41,666.00","43,438.00","43,438.00",0.00,0.00,0.087,685,10,4,0.29,0,0,1,17,11.9,150000,Medical,48,0.109,0,0.3,0.29
CUST_07840,23,F,Part-time,0,"500,000.00","41,666.00","45,953.79","28,402.00",0.00,"17,551.00",0.092,721,5,3,0.189,1,0,0,5,3.4,131358,Auto,60,0.099,0,0.263,0.189
CUST_07841,52,M,Employed,1.6,"500,000.00","41,666.00","318,248.08","36,028.00","282,220.00",0.00,0.636,850,7,2,0.24,0,0,1,29.2,20.8,150000,Home Improvement,48,0.08,0,0.3,0.24
CUST_07842,60,F,Unemployed,0,"500,000.00","41,666.00","2,963.00","2,963.00",0.00,0.00,0.006,790,9,3,0.02,0,0,0,28,19.2,150000,Medical,72,0.091,0,0.3,0.02
CUST_07843,46,M,Employed,1,"500,000.00",,"81,351.96","9,385.00","71,966.00",0.00,0.163,791,7,2,0.063,0,0,1,18.8,16.8,51154,Debt Consolidation,60,0.071,0,0.102,0.063
CUST_07844,33,M,Employed,5,"500,000.00",,"220,994.60","53,554.00","167,440.00",0.00,0.442,673,9,3,0.357,0,0,0,10.6,8.8,150000,Business,60,0.111,0,0.3,0.357
CUST_07845,70,F,Retired,3.2,"500,000.00","41,666.00","73,161.06","45,506.00",0.00,"27,655.00",0.146,850,6,3,0.303,0,0,2,40.5,20.9,150000,Auto,72,0.08,0,0.3,0.303
CUST_07846,59,M,Employed,2.5,"500,000.00","41,666.00","56,866.00","56,866.00",0.00,0.00,0.114,687,5,3,0.379,1,0,1,28.4,23.7,150000,Business,48,0.109,1,0.3,0.379
CUST_07847,50,M,Employed,1.5,"500,000.00","41,666.00","15,259.00","15,259.00",0.00,0.00,0.031,844,7,2,0.102,0,0,1,32,26,130035,Business,48,0.077,1,0.26,0.102
CUST_07848,69,F,Employed,5.4,"500,000.00","41,666.00","375,486.60","23,624.00","351,862.00",0.00,0.751,849,9,3,0.157,0,0,1,37.6,20,58925,Home Improvement,36,0.062,0,0.118,0.157
CUST_07849,40,F,Employed,4.1,"500,000.00",,"323,981.01","22,171.00","301,810.00",0.00,0.648,519,7,3,0.148,2,0,1,22,13.1,13739,Home Improvement,72,0.111,1,0.027,0.148
CUST_07850,70,F,Retired,,"500,000.00","41,666.00","18,429.00","18,429.00",0.00,0.00,0.037,850,6,2,0.123,1,0,0,38.2,30.5,62291,Home Improvement,60,0.062,0,0.125,0.123
CUST_07851,60,F,Self-employed,1.8,"500,000.00","41,666.00","68,735.00","68,735.00",0.00,0.00,0.137,844,9,2,0.458,0,0,4,25.1,18,150000,Home Improvement,12,0.081,1,0.3,0.458
CUST_07852,66,F,Retired,1.3,"500,000.00","41,666.00","19,616.00","19,616.00",0.00,0.00,0.039,844,8,2,0.131,1,0,2,24.2,14,150000,Home Improvement,48,0.081,0,0.3,0.131
CUST_07853,42,M,Employed,24.2,"500,000.00",,"270,177.25","48,254.00","221,923.00",0.00,0.54,815,8,4,0.322,1,0,1,20.5,14.9,150000,Home Improvement,72,0.086,0,0.3,0.322
CUST_07854,34,M,Employed,0.5,"500,000.00","41,666.00","128,590.33","22,061.00","106,529.00",0.00,0.257,661,3,3,0.147,0,1,1,15.2,11.8,150000,Business,48,0.113,0,0.3,0.147
CUST_07855,50,F,Employed,7.6,"500,000.00","41,666.00","273,592.32","30,582.00","219,360.00","23,649.00",0.547,752,5,3,0.204,1,0,0,23.7,14.3,150000,Home Improvement,48,0.097,0,0.3,0.204
CUST_07856,40,M,Employed,2.1,"500,000.00","41,666.00","120,666.47","38,099.00","82,567.00",0.00,0.241,850,9,2,0.254,0,0,0,12.2,10.7,150000,Home Improvement,60,0.08,0,0.3,0.254
CUST_07857,70,F,Retired,3.1,"500,000.00","41,666.00","21,342.00","21,342.00",0.00,0.00,0.043,837,5,3,0.142,0,0,1,28.5,18.8,150000,Medical,36,0.082,0,0.3,0.142
CUST_07858,31,F,Employed,0.1,"500,000.00","41,666.00","305,171.30","39,871.00","265,300.00",0.00,0.61,850,4,2,0.266,0,0,0,10.7,8.6,116440,Home Improvement,48,0.073,0,0.233,0.266
CUST_07859,70,M,Retired,12.6,"500,000.00","41,666.00","15,881.00","15,881.00",0.00,0.00,0.032,652,7,4,0.106,1,0,2,44.8,34,150000,Medical,36,0.115,1,0.3,0.106
CUST_07860,29,F,Employed,4.5,"500,000.00","41,666.00","377,809.28","55,138.00","322,671.00",0.00,0.756,679,5,2,0.368,0,0,2,11,7,56558,Business,72,0.091,0,0.113,0.368
CUST_07861,35,F,Part-time,0,"500,000.00","41,666.00","41,447.88","32,073.00",0.00,"9,374.00",0.083,850,5,4,0.214,0,0,2,9.2,7.3,150000,Auto,60,0.08,0,0.3,0.214
CUST_07862,28,M,Part-time,0,"500,000.00","41,666.00","59,902.00","59,902.00",0.00,0.00,0.12,758,6,2,0.399,0,0,0,10,7.3,150000,Medical,48,0.096,0,0.3,0.399
CUST_07863,40,M,Employed,3.7,"500,000.00","41,666.00","314,671.45","44,864.00","269,807.00",0.00,0.629,822,3,3,0.299,0,0,1,11.7,9.2,150000,Business,36,0.085,0,0.3,0.299
CUST_07864,44,F,Employed,1.2,"500,000.00","41,666.00","42,387.00","42,387.00",0.00,0.00,0.085,841,6,3,0.283,1,0,0,13.3,9.9,84507,Home Improvement,24,0.068,0,0.169,0.283
CUST_07865,38,M,Employed,5.1,"500,000.00","41,666.00","148,235.20","71,840.00","54,859.00","21,535.00",0.296,800,6,2,0.479,0,0,0,16.2,11.8,150000,Education,48,0.089,0,0.3,0.479
CUST_07866,54,M,Employed,5.3,"500,000.00","41,666.00","406,278.63","111,836.00","284,289.00","10,152.00",0.813,809,10,2,0.746,1,0,3,24.1,21.4,150000,Business,48,0.087,1,0.3,0.746
CUST_07867,44,M,Employed,0.6,"500,000.00","41,666.00","66,242.00","66,242.00",0.00,0.00,0.132,806,6,4,0.442,0,0,0,21.4,17.8,72580,Business,36,0.072,0,0.145,0.442
CUST_07868,26,M,Employed,12.6,"500,000.00","41,666.00","229,757.43","9,594.00","220,163.00",0.00,0.46,805,8,3,0.064,0,0,0,7.7,4.8,150000,Auto,36,0.088,0,0.3,0.064
CUST_07869,35,F,Employed,5.4,"500,000.00","41,666.00","4,838.00","4,838.00",0.00,0.00,0.01,701,6,3,0.032,0,0,2,11.2,9.2,150000,Medical,48,0.106,0,0.3,0.032
CUST_07870,42,F,Unemployed,,"500,000.00","41,666.00","78,450.79","58,368.00",0.00,"20,082.00",0.157,798,7,4,0.389,0,0,1,16.7,14.4,150000,Home Improvement,72,0.089,0,0.3,0.389
CUST_07871,68,F,Employed,0,"500,000.00",,"19,838.00","19,838.00",0.00,0.00,0.04,850,5,3,0.132,1,0,1,39.4,32.8,107850,Debt Consolidation,36,0.072,0,0.216,0.132
CUST_07872,49,F,Part-time,0,"500,000.00","41,666.00","18,911.00","18,911.00",0.00,0.00,0.038,790,4,4,0.126,0,0,0,23.1,17.2,150000,Debt Consolidation,36,0.091,0,0.3,0.126
CUST_07873,41,F,Employed,2.3,"500,000.00","41,666.00","207,434.38","7,175.00","200,259.00",0.00,0.415,701,6,4,0.048,2,0,0,23,19.6,150000,Medical,36,0.106,0,0.3,0.048
CUST_07874,30,M,Unemployed,0,"500,000.00","41,666.00","12,176.00","12,176.00",0.00,0.00,0.024,619,9,2,0.081,0,0,1,12,8.9,53721,Debt Consolidation,60,0.102,1,0.107,0.081
CUST_07875,50,M,Employed,8,"500,000.00","41,666.00","196,232.80","47,232.00","149,000.00",0.00,0.392,812,6,4,0.315,0,0,1,22.3,11.2,150000,Debt Consolidation,48,0.087,0,0.3,0.315
CUST_07876,70,F,Retired,3.3,"500,000.00","41,666.00","87,916.00","87,916.00",0.00,0.00,0.176,720,7,2,0.586,0,0,0,35.7,22.3,150000,Home Improvement,36,0.103,1,0.3,0.586
CUST_07877,43,M,Unemployed,0,"500,000.00","41,666.00","111,780.00","111,780.00",0.00,0.00,0.224,801,5,5,0.745,1,0,2,15.4,10.7,150000,Home Improvement,48,0.089,0,0.3,0.745
CUST_07878,36,F,Part-time,0,"500,000.00",,"11,711.00","11,711.00",0.00,0.00,0.023,711,7,5,0.078,0,0,1,13.4,8.6,108664,Debt Consolidation,60,0.096,1,0.217,0.078
CUST_07879,57,M,Self-employed,5.8,"500,000.00","41,666.00","18,312.00","18,312.00",0.00,0.00,0.037,694,6,3,0.122,0,0,0,26.1,18.9,150000,Debt Consolidation,36,0.108,0,0.3,0.122
CUST_07880,68,F,Retired,1.4,"500,000.00","41,666.00","56,982.00","56,982.00",0.00,0.00,0.114,838,9,3,0.38,0,0,1,41.9,36.1,150000,Home Improvement,60,0.082,0,0.3,0.38
CUST_07881,45,F,Employed,8.3,"500,000.00","41,666.00","171,703.94","44,591.00","90,721.00","36,391.00",0.343,850,10,2,0.297,1,0,0,12.7,9,150000,Other,60,0.08,0,0.3,0.297
CUST_07882,59,M,Employed,2.4,"500,000.00","41,666.00","331,861.39","63,010.00","246,056.00","22,794.00",0.664,,10,5,0.42,0,0,0,41,26.2,72528,Debt Consolidation,48,0.065,0,0.145,0.42
CUST_07883,41,M,Unemployed,,"500,000.00","41,666.00","24,273.00","24,273.00",0.00,0.00,0.049,815,9,4,0.162,1,0,1,17.7,12.8,150000,Home Improvement,36,0.086,0,0.3,0.162
CUST_07884,60,M,Self-employed,9.6,"500,000.00",,"367,736.48","26,098.00","341,638.00",0.00,0.735,763,6,0,0.174,1,0,1,24.6,17.7,114226,Debt Consolidation,48,0.088,0,0.228,0.174
CUST_07885,70,F,Retired,8.9,"500,000.00","41,666.00","29,959.00","29,959.00",0.00,0.00,0.06,803,5,3,0.2,0,0,0,29.2,17.5,150000,Home Improvement,48,0.088,0,0.3,0.2
CUST_07886,63,M,Retired,4.6,"500,000.00","41,666.00","53,615.42","13,620.00",0.00,"39,995.00",0.107,692,7,4,0.091,2,0,0,37.9,20.3,150000,Debt Consolidation,48,0.108,0,0.3,0.091
CUST_07887,56,F,Employed,1.6,"500,000.00","41,666.00","76,735.00","76,735.00",0.00,0.00,0.153,765,6,3,0.512,1,0,2,22.3,19.6,63142,Other,36,0.078,1,0.126,0.512
CUST_07888,70,M,Self-employed,0.2,"500,000.00","41,666.00","479,658.28","84,607.00","395,051.00",0.00,0.959,850,8,4,0.564,0,0,3,29.3,19,150000,Home Improvement,36,0.08,0,0.3,0.564
CUST_07889,43,M,Employed,1.8,"500,000.00","41,666.00","286,025.25","14,256.00","271,769.00",0.00,0.572,791,8,4,0.095,0,0,1,12.6,8.5,150000,Education,36,0.09,0,0.3,0.095
CUST_07890,56,M,Employed,4.3,"500,000.00","41,666.00","8,533.00","8,533.00",0.00,0.00,0.017,844,10,1,,0,0,1,23.5,15,150000,Other,48,0.081,0,0.3,0.057
CUST_07891,44,F,Unemployed,0,"500,000.00","41,666.00","25,475.99","7,082.00",0.00,"18,393.00",0.051,647,4,2,0.047,1,1,1,26,22.7,47901,Other,24,0.095,0,0.096,0.047
CUST_07892,56,M,Employed,6.1,"500,000.00","41,666.00","44,750.00","44,750.00",0.00,0.00,0.089,651,15,4,0.298,5,0,2,27.5,14.1,150000,Business,36,0.115,0,0.3,0.298
CUST_07893,59,F,Unemployed,,"500,000.00","41,666.00","36,576.00","36,576.00",0.00,0.00,0.073,740,4,2,0.244,0,0,0,27,22.6,150000,Business,60,0.099,0,0.3,0.244
CUST_07894,65,F,Employed,4.9,"500,000.00","41,666.00","52,213.00","52,213.00",0.00,0.00,0.104,752,5,1,,0,0,3,30.9,16.7,11858,Other,36,0.07,1,0.024,0.348
CUST_07895,48,M,Employed,0.3,"500,000.00","41,666.00","168,883.28","9,801.00","159,082.00",0.00,0.338,783,11,5,0.065,0,0,1,18.6,12,150000,Home Improvement,36,0.092,0,0.3,0.065
CUST_07896,27,M,Employed,2.3,"500,000.00","41,666.00","26,118.00","26,118.00",0.00,0.00,0.052,809,9,3,0.174,0,0,1,5.2,2.9,150000,Debt Consolidation,60,0.087,0,0.3,0.174
CUST_07897,44,F,Self-employed,9.4,"500,000.00","41,666.00","249,868.71","55,020.00","194,848.00",0.00,0.5,847,4,3,0.367,1,0,0,19.4,9.8,150000,Business,36,0.081,0,0.3,0.367
CUST_07898,59,M,Employed,,"500,000.00","41,666.00","328,410.77","25,132.00","303,278.00",0.00,0.657,757,4,1,0.168,1,0,0,40.3,23.5,150000,Debt Consolidation,36,0.096,0,0.3,0.168
CUST_07899,52,M,Employed,4.4,"500,000.00","41,666.00","259,691.18","42,930.00","216,761.00",0.00,0.519,826,6,5,0.286,0,0,0,19.5,16.8,150000,Business,24,0.084,0,0.3,0.286
CUST_07900,55,F,Employed,1.7,"500,000.00","41,666.00","35,069.00","35,069.00",0.00,0.00,0.07,757,6,2,0.234,0,0,2,23.9,17.9,14584,Business,60,0.069,0,0.029,0.234
CUST_07901,61,M,Retired,15,"500,000.00","41,666.00","11,311.00","11,311.00",0.00,0.00,0.023,777,10,3,0.075,0,0,2,27,14.8,46171,Business,72,0.072,0,0.092,0.075
CUST_07902,34,M,Employed,22,"500,000.00","41,666.00","24,500.00","24,500.00",0.00,0.00,0.049,836,5,6,0.163,0,0,0,14.4,12.8,129116,Home Improvement,60,0.078,0,0.258,0.163
CUST_07903,62,F,Retired,12.8,"500,000.00","41,666.00","37,377.00","37,377.00",0.00,0.00,0.075,695,5,2,0.249,0,0,3,23.3,20.3,150000,Other,36,0.107,0,0.3,0.249
CUST_07904,70,M,Retired,7.9,"500,000.00","41,666.00","1,944.00","1,944.00",0.00,0.00,0.004,850,3,5,0.013,0,0,1,29,25.4,148392,Business,72,0.08,0,0.297,0.013
CUST_07905,42,F,Employed,1,"500,000.00","41,666.00","12,623.00","12,623.00",0.00,0.00,0.025,644,7,4,,1,0,1,12.4,7.5,95686,Business,48,0.105,0,0.191,0.084
CUST_07906,65,M,Retired,4.6,"500,000.00","41,666.00","82,370.00","82,370.00",0.00,0.00,0.165,819,5,3,0.549,1,0,0,25.3,20.7,69131,Medical,60,0.069,1,0.138,0.549
CUST_07907,49,F,Employed,3.3,"500,000.00","41,666.00","261,474.02","28,651.00","232,823.00",0.00,0.523,850,4,3,0.191,0,0,1,22.9,19,94394,Auto,48,0.069,0,0.189,0.191
CUST_07908,54,F,Self-employed,2.7,"500,000.00","41,666.00","48,850.96","37,862.00",0.00,"10,988.00",0.098,721,10,5,0.252,1,0,2,35.7,18.2,33202,Home Improvement,12,0.079,0,0.066,0.252
CUST_07909,63,M,Retired,6.3,"500,000.00","41,666.00","38,058.00","38,058.00",0.00,0.00,0.076,760,6,2,0.254,0,0,0,26.3,13.8,150000,Other,48,0.096,0,0.3,0.254
CUST_07910,52,F,Part-time,0,"500,000.00","41,666.00","61,728.00","61,728.00",0.00,0.00,0.123,807,5,2,0.412,0,0,1,21.8,11.6,150000,Education,60,0.088,0,0.3,0.412
CUST_07911,41,F,Employed,,"500,000.00","41,666.00","168,186.80","34,093.00","98,823.00","35,270.00",0.336,707,5,3,0.227,0,0,1,13.4,11.4,150000,Other,36,0.105,0,0.3,0.227
CUST_07912,53,M,Employed,5.4,"500,000.00","41,666.00","292,824.01","43,353.00","237,909.00","11,561.00",0.586,790,4,7,0.289,0,0,3,28,20.8,150000,Auto,36,0.091,0,0.3,0.289
CUST_07913,36,F,Self-employed,,"500,000.00","41,666.00","438,280.36","48,185.00","390,095.00",0.00,0.877,846,7,5,0.321,1,0,1,18,13.8,49165,Home Improvement,24,0.061,0,0.098,0.321
CUST_07914,30,M,Employed,26.1,"500,000.00","41,666.00","192,767.40","25,074.00","167,693.00",0.00,0.386,757,7,5,0.167,0,0,2,9.1,7.6,150000,Education,36,0.096,0,0.3,0.167
CUST_07915,25,F,Employed,21.9,"500,000.00","41,666.00","68,903.00","68,903.00",0.00,0.00,0.138,627,5,0,0.459,1,0,0,7,3.6,150000,Other,48,0.119,0,0.3,0.459
CUST_07916,70,F,Retired,2.3,"500,000.00","41,666.00","48,374.90","23,800.00",0.00,"24,574.00",0.097,850,3,0,0.159,0,0,1,26.9,18.5,150000,Medical,48,0.08,0,0.3,0.159
CUST_07917,55,M,Employed,2.6,"500,000.00","41,666.00","58,861.00","58,861.00",0.00,0.00,0.118,750,7,2,0.392,2,0,1,19.3,13.8,150000,Home Improvement,36,0.098,0,0.3,0.392
CUST_07918,60,M,Employed,6,"500,000.00","41,666.00","39,696.89","20,071.00",0.00,"19,625.00",0.079,850,11,5,0.134,0,0,1,23.9,21,150000,Medical,48,0.08,0,0.3,0.134
CUST_07919,51,M,Employed,4.7,"500,000.00","41,666.00","26,978.00","26,978.00",0.00,0.00,0.054,850,8,3,0.18,0,0,0,20.2,15.3,101769,Debt Consolidation,72,0.07,0,0.204,0.18
CUST_07920,29,F,Employed,6.3,"500,000.00","41,666.00","158,824.05","50,031.00","108,793.00",0.00,0.318,755,3,6,0.334,0,0,1,8.4,6.2,150000,Debt Consolidation,36,0.097,0,0.3,0.334
CUST_07921,70,M,Employed,2.6,"500,000.00","41,666.00","79,185.00","79,185.00",0.00,0.00,0.158,850,4,2,,0,0,2,35.6,18.9,150000,Home Improvement,48,0.08,0,0.3,0.528
CUST_07922,41,F,Self-employed,0,"500,000.00","41,666.00","303,200.73","49,061.00","216,060.00","38,079.00",0.606,717,7,3,,0,0,4,23,16,79607,Other,36,0.089,0,0.159,0.327
CUST_07923,26,M,Employed,1.9,"500,000.00","41,666.00","259,394.74","27,742.00","231,652.00",0.00,0.519,850,6,5,0.185,0,0,3,8,6.7,84597,Home Improvement,60,0.067,0,0.169,0.185
CUST_07924,44,F,Unemployed,0,"500,000.00","41,666.00","72,755.99","35,558.00",0.00,"37,197.00",0.146,786,8,1,0.237,0,0,1,23.1,11.8,150000,Debt Consolidation,36,0.091,0,0.3,0.237
CUST_07925,70,F,Retired,1.2,"500,000.00","41,666.00","25,871.00","25,871.00",0.00,0.00,0.052,850,5,6,,0,0,1,29.7,19,150000,Other,60,0.08,0,0.3,0.172
CUST_07926,36,F,Employed,3.9,"500,000.00","41,666.00","49,777.69","21,900.00",0.00,"27,877.00",0.1,697,5,3,0.146,2,0,1,13.1,9.1,150000,Home Improvement,48,0.107,0,0.3,0.146
CUST_07927,43,F,Self-employed,3.6,"500,000.00","41,666.00","460,667.54","61,501.00","399,166.00",0.00,0.921,773,8,2,,0,0,0,25,18.1,150000,Business,48,0.094,0,0.3,0.41
CUST_07928,42,M,Employed,2.8,"500,000.00","41,666.00","176,412.56","51,513.00","124,899.00",0.00,0.353,850,6,0,0.343,0,0,0,16.2,14.3,150000,Auto,72,0.08,0,0.3,0.343
CUST_07929,35,M,Employed,10.4,"500,000.00",,"343,702.47","68,340.00","240,089.00","35,273.00",0.687,850,5,3,0.456,1,0,0,8.2,5.8,81660,Auto,60,0.066,1,0.163,0.456
CUST_07930,49,F,Employed,0.7,"500,000.00","41,666.00","16,638.00","16,638.00",0.00,0.00,0.033,754,6,3,0.111,0,0,1,16.5,14.6,150000,Other,72,0.097,0,0.3,0.111
CUST_07931,37,M,Employed,,"500,000.00","41,666.00","222,799.95","29,237.00","180,655.00","12,907.00",0.446,681,6,1,0.195,1,0,1,19,15.4,150000,Home Improvement,72,0.11,0,0.3,0.195
CUST_07932,70,F,Retired,9.1,"500,000.00","41,666.00","3,673.00","3,673.00",0.00,0.00,0.007,799,8,3,0.024,0,0,0,30.6,23.5,150000,Medical,60,0.089,0,0.3,0.024
CUST_07933,30,F,Self-employed,6.8,"500,000.00","41,666.00","325,291.44","13,969.00","311,322.00",0.00,0.651,739,4,5,0.093,0,0,5,7.1,5.7,81280,Home Improvement,48,0.086,0,0.163,0.093
CUST_07934,32,F,Employed,1,"500,000.00","41,666.00","401,505.48","46,776.00","354,729.00",0.00,0.803,827,10,1,,1,0,0,14,12.2,150000,Auto,60,0.084,0,0.3,0.312
CUST_07935,43,M,Employed,5,"500,000.00","41,666.00","372,370.21","34,602.00","316,230.00","21,537.00",0.745,837,4,7,0.231,0,1,1,13,11.2,87174,Debt Consolidation,36,0.07,0,0.174,0.231
CUST_07936,47,M,Employed,12.3,"500,000.00","41,666.00","127,502.50","11,020.00","116,482.00",0.00,0.255,731,5,5,0.073,0,0,0,22.6,16.8,98273,Other,72,0.091,0,0.197,0.073
CUST_07937,38,F,Unemployed,0,"500,000.00","41,666.00","31,761.00","31,761.00",0.00,0.00,0.064,687,8,2,0.212,1,0,1,19.8,15.1,20751,Other,36,0.083,0,0.042,0.212
CUST_07938,61,M,Retired,1.5,"500,000.00","41,666.00","34,904.00","34,904.00",0.00,0.00,0.07,744,11,3,0.233,0,0,0,22,12,150000,Auto,60,0.099,0,0.3,0.233
CUST_07939,45,F,Employed,10.4,"500,000.00","41,666.00","341,172.24","24,677.00","277,768.00","38,726.00",0.682,759,7,3,0.165,1,0,1,23.8,13.7,150000,Home Improvement,60,0.096,0,0.3,0.165
CUST_07940,56,F,Self-employed,7.4,"500,000.00","41,666.00","32,101.18","13,882.00",0.00,"18,219.00",0.064,813,7,1,0.093,0,0,0,27.7,19,150000,Debt Consolidation,48,0.087,0,0.3,0.093
CUST_07941,70,M,Retired,16.3,"500,000.00","41,666.00","96,480.07","69,094.00",0.00,"27,386.00",0.193,783,6,2,0.461,0,0,0,37.8,31.4,104670,Home Improvement,12,0.083,0,0.209,0.461
CUST_07942,70,M,Retired,3.4,"500,000.00","41,666.00","42,181.00","42,181.00",0.00,0.00,0.084,692,6,5,0.281,0,0,0,28.9,22,150000,Home Improvement,36,0.108,0,0.3,0.281
CUST_07943,43,F,Employed,4,"500,000.00","41,666.00","156,501.95","25,252.00","131,249.00",0.00,0.313,850,4,3,0.168,1,0,1,22.4,14.6,59433,Home Improvement,48,0.062,0,0.119,0.168
CUST_07944,49,F,Employed,2.1,"500,000.00","41,666.00","38,378.83","24,259.00",0.00,"14,119.00",0.077,686,10,3,0.162,0,0,2,30.3,24,85222,Education,60,0.096,0,0.17,0.162
CUST_07945,22,F,Employed,2.5,"500,000.00","41,666.00","29,598.00","29,598.00",0.00,0.00,0.059,761,2,5,0.197,1,0,1,4,2.5,122554,Home Improvement,48,0.09,1,0.245,0.197
CUST_07946,52,F,Employed,3.7,"500,000.00","41,666.00","83,493.01","58,463.00",0.00,"25,030.00",0.167,733,3,4,,0,0,1,22.2,14.2,150000,Business,48,0.101,0,0.3,0.39
CUST_07947,44,F,Employed,3.1,"500,000.00","41,666.00","63,215.00","63,215.00",0.00,0.00,0.126,850,7,2,0.421,0,0,1,21.5,18.9,99546,Debt Consolidation,48,0.07,0,0.199,0.421
CUST_07948,35,F,Part-time,0,"500,000.00","41,666.00","19,410.00","19,410.00",0.00,0.00,0.039,843,7,2,0.129,0,0,1,11.2,7.5,41268,Education,36,0.059,0,0.083,0.129
CUST_07949,67,M,Retired,5.7,"500,000.00","41,666.00","98,979.12","78,963.00",0.00,"20,016.00",0.198,780,3,0,0.526,1,0,0,31.3,21,150000,Business,60,0.092,1,0.3,0.526
CUST_07950,35,F,Employed,2.7,"500,000.00","41,666.00","416,384.13","22,068.00","394,316.00",0.00,0.833,850,11,1,0.147,0,1,0,10,7.4,141150,Home Improvement,72,0.078,0,0.282,0.147
CUST_07951,69,M,Employed,2.1,"500,000.00","41,666.00","24,620.00","24,620.00",0.00,0.00,0.049,850,4,5,0.164,0,0,0,25.6,14.2,150000,Debt Consolidation,24,0.08,0,0.3,0.164
CUST_07952,55,F,Employed,2,"500,000.00","41,666.00","315,947.78","70,046.00","245,901.00",0.00,0.632,705,9,1,0.467,2,0,1,21.7,13.4,124156,Other,72,0.1,1,0.248,0.467
CUST_07953,52,F,Employed,6.9,"500,000.00","41,666.00","48,025.00","48,025.00",0.00,0.00,0.096,822,11,5,0.32,1,0,0,21.5,11.6,47447,Business,60,0.064,0,0.095,0.32
CUST_07954,38,M,Employed,3.2,"500,000.00","41,666.00","16,123.00","16,123.00",0.00,0.00,0.032,771,5,6,0.107,0,0,0,16.7,12.7,111599,Home Improvement,36,0.086,0,0.223,0.107
CUST_07955,27,M,Employed,,"500,000.00","41,666.00","210,199.40","9,505.00","200,694.00",0.00,0.42,733,5,5,0.063,0,0,1,8.2,5.8,150000,Home Improvement,60,0.101,0,0.3,0.063
CUST_07956,66,F,Retired,,"500,000.00","41,666.00","25,906.00","25,906.00",0.00,0.00,0.052,718,8,6,0.173,1,0,2,28.7,24.7,150000,Business,24,0.103,0,0.3,0.173
CUST_07957,37,M,Employed,,"500,000.00","41,666.00","392,507.64","109,419.00","276,217.00","6,871.00",0.785,850,6,4,0.729,0,0,4,13.4,9.8,150000,Business,48,0.08,0,0.3,0.729
CUST_07958,56,F,Unemployed,0,"500,000.00","41,666.00","114,063.53","83,851.00",0.00,"30,212.00",0.228,810,8,3,0.559,1,0,3,26.1,18.9,150000,Other,48,0.087,0,0.3,0.559
CUST_07959,57,M,Employed,11.1,"500,000.00","41,666.00","273,112.67","13,280.00","259,832.00",0.00,0.546,766,11,1,0.089,0,0,0,28.1,25,150000,Other,36,0.095,0,0.3,0.089
CUST_07960,47,F,Employed,1.7,"500,000.00","41,666.00","398,772.25","15,692.00","371,024.00","12,056.00",0.798,739,4,0,0.105,0,0,2,20.6,16.4,150000,Debt Consolidation,72,0.1,1,0.3,0.105
CUST_07961,52,M,Employed,3.9,"500,000.00","41,666.00","58,267.48","31,934.00",0.00,"26,333.00",0.117,,6,2,0.213,0,0,0,20.6,14.3,150000,Debt Consolidation,72,0.096,0,0.3,0.213
CUST_07962,55,F,Self-employed,3.1,"500,000.00","41,666.00","292,875.01","63,462.00","229,413.00",0.00,0.586,746,8,2,0.423,1,1,2,21.7,15.9,145360,Auto,48,0.097,0,0.291,0.423
CUST_07963,50,M,Employed,3.9,"500,000.00","41,666.00","77,402.14","50,364.00",0.00,"27,038.00",0.155,850,6,2,0.336,0,0,1,20.5,10.9,150000,Home Improvement,24,0.08,0,0.3,0.336
CUST_07964,36,M,Self-employed,7.5,"500,000.00","41,666.00","388,241.78","42,740.00","314,644.00","30,856.00",0.776,731,8,6,0.285,2,0,5,13.1,10.1,150000,Home Improvement,36,0.101,0,0.3,0.285
CUST_07965,30,M,Self-employed,3.2,"500,000.00","41,666.00","482,089.99","65,512.00","394,623.00","21,954.00",0.964,801,8,2,0.437,2,0,0,12,10.2,64765,Business,12,0.072,1,0.13,0.437
